Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 02:18:00,                8220,     6.44357,     6.17944,     4.48425,     4.47891
01/01/2022 02:19:00,                8280,     6.49140,     6.21923,     4.49218,     4.49227
01/01/2022 02:20:00,                8340,     6.49162,     6.21839,     4.51579,     4.51691
01/01/2022 02:21:00,                8400,     6.53586,     6.25964,     4.54274,     4.54550
01/01/2022 02:22:00,                8460,     6.57786,     6.29963,     4.56973,     4.57343
01/01/2022 02:23:00,                8520,     6.61924,     6.33947,     4.59666,     4.60089
01/01/2022 02:24:00,                8580,     6.66037,     6.37933,     4.62359,     4.62811
01/01/2022 02:25:00,                8640,     6.70142,     6.41927,     4.65055,     4.65524
01/01/2022 02:26:00,                8700,     6.74249,     6.45930,     4.67756,     4.68235
01/01/2022 02:27:00,                8760,     6.78363,     6.49946,     4.70466,     4.70951
01/01/2022 02:28:00,                8820,     6.82487,     6.53975,     4.73184,     4.73672
01/01/2022 02:29:00,                8880,     6.86623,     6.58018,     4.75911,     4.76402
01/01/2022 02:30:00,                8940,     6.90772,     6.62074,     4.78647,     4.79140
01/01/2022 02:31:00,                9000,     6.94934,     6.66145,     4.81393,     4.81887
01/01/2022 02:32:00,                9060,     6.99110,     6.70231,     4.84149,     4.84644
01/01/2022 02:33:00,                9120,     7.03300,     6.74330,     4.86915,     4.87411
01/01/2022 02:34:00,                9180,     7.07504,     6.78445,     4.89690,     4.90187
01/01/2022 02:35:00,                9240,     7.11723,     6.82575,     4.92476,     4.92974
01/01/2022 02:36:00,                9300,     7.15955,     6.86719,     4.95271,     4.95770
01/01/2022 02:37:00,                9360,     7.20202,     6.90878,     4.98076,     4.98576
01/01/2022 02:38:00,                9420,     7.24463,     6.95051,     5.00891,     5.01392
01/01/2022 02:39:00,                9480,     7.28739,     6.99239,     5.03716,     5.04218
01/01/2022 02:40:00,                9540,     7.33028,     7.03442,     5.06552,     5.07054
01/01/2022 02:41:00,                9600,     7.37332,     7.07660,     5.09397,     5.09900
01/01/2022 02:42:00,                9660,     7.41723,     7.11961,     5.12311,     5.12811
01/01/2022 02:43:00,                9720,     7.46444,     7.16576,     5.15494,     5.15976
01/01/2022 02:44:00,                9780,     7.50579,     7.20663,     5.18221,     5.18709
01/01/2022 02:45:00,                9840,     7.54832,     7.24837,     5.21015,     5.21507
01/01/2022 02:46:00,                9900,     7.59221,     7.29134,     5.23915,     5.24406
01/01/2022 02:47:00,                9960,     7.63966,     7.33771,     5.27106,     5.27582
01/01/2022 02:48:00,               10020,     7.68137,     7.37894,     5.29852,     5.30337
01/01/2022 02:49:00,               10080,     7.72509,     7.42181,     5.32733,     5.33220
01/01/2022 02:50:00,               10140,     7.77265,     7.46830,     5.35925,     5.36398
01/01/2022 02:51:00,               10200,     7.81460,     7.50977,     5.38683,     5.39166
01/01/2022 02:52:00,               10260,     7.85859,     7.55296,     5.41585,     5.42072
01/01/2022 02:53:00,               10320,     7.90626,     7.59984,     5.44802,     5.45287
01/01/2022 02:54:00,               10380,     7.94962,     7.64239,     5.47645,     5.48125
01/01/2022 02:55:00,               10440,     7.99726,     7.68898,     5.50832,     5.51299
01/01/2022 02:56:00,               10500,     8.04030,     7.73150,     5.53667,     5.54142
01/01/2022 02:57:00,               10560,     8.08801,     7.77821,     5.56857,     5.57322
01/01/2022 02:58:00,               10620,     8.13119,     7.82091,     5.59702,     5.60178
01/01/2022 02:59:00,               10680,     8.17886,     7.86785,     5.62908,     5.63384
01/01/2022 03:00:00,               10740,     8.30607,     7.99650,     5.71654,     5.71900
