Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:48:00,                6420,     5.51744,     5.51741,     5.51469,     5.51477
01/01/2022 01:49:00,                6480,     5.54078,     5.54075,     5.53805,     5.53812
01/01/2022 01:50:00,                6540,     5.56413,     5.56410,     5.56141,     5.56148
01/01/2022 01:51:00,                6600,     5.58748,     5.58745,     5.58477,     5.58484
01/01/2022 01:52:00,                6660,     5.61082,     5.61079,     5.60813,     5.60820
01/01/2022 01:53:00,                6720,     5.63417,     5.63414,     5.63148,     5.63155
01/01/2022 01:54:00,                6780,     5.65752,     5.65749,     5.65484,     5.65491
01/01/2022 01:55:00,                6840,     5.68087,     5.68084,     5.67820,     5.67827
01/01/2022 01:56:00,                6900,     5.70421,     5.70418,     5.70156,     5.70163
01/01/2022 01:57:00,                6960,     5.72756,     5.72753,     5.72492,     5.72499
01/01/2022 01:58:00,                7020,     5.75091,     5.75088,     5.74828,     5.74835
01/01/2022 01:59:00,                7080,     5.77426,     5.77423,     5.77164,     5.77171
01/01/2022 02:00:00,                7140,     5.79760,     5.79758,     5.79500,     5.79507
01/01/2022 02:01:00,                7200,     5.82095,     5.82092,     5.81836,     5.81843
01/01/2022 02:02:00,                7260,     5.84430,     5.84427,     5.84172,     5.84179
01/01/2022 02:03:00,                7320,     5.86765,     5.86762,     5.86508,     5.86515
01/01/2022 02:04:00,                7380,     5.89100,     5.89097,     5.88844,     5.88851
01/01/2022 02:05:00,                7440,     5.91434,     5.91431,     5.91180,     5.91187
01/01/2022 02:06:00,                7500,     5.93769,     5.93766,     5.93516,     5.93523
01/01/2022 02:07:00,                7560,     5.96104,     5.96101,     5.95852,     5.95859
01/01/2022 02:08:00,                7620,     5.98439,     5.98436,     5.98189,     5.98195
01/01/2022 02:09:00,                7680,     6.00773,     6.00770,     6.00525,     6.00531
01/01/2022 02:10:00,                7740,     6.03108,     6.03105,     6.02861,     6.02867
01/01/2022 02:11:00,                7800,     6.05443,     6.05440,     6.05197,     6.05203
01/01/2022 02:12:00,                7860,     6.07778,     6.07775,     6.07533,     6.07539
01/01/2022 02:13:00,                7920,     6.10112,     6.10110,     6.09869,     6.09875
01/01/2022 02:14:00,                7980,     6.12447,     6.12444,     6.12205,     6.12211
01/01/2022 02:15:00,                8040,     6.14782,     6.14779,     6.14541,     6.14547
01/01/2022 02:16:00,                8100,     6.17117,     6.17114,     6.16877,     6.16883
01/01/2022 02:17:00,                8160,     6.18649,     6.18577,     6.17214,     6.17245
01/01/2022 02:18:00,                8220,     6.21263,     6.20984,     6.21854,     6.20812
01/01/2022 02:19:00,                8280,     6.23532,     6.23576,     6.22424,     6.22234
01/01/2022 02:20:00,                8340,     6.23257,     6.23214,     6.20145,     6.20202
01/01/2022 02:21:00,                8400,     6.25444,     6.25342,     6.22264,     6.22482
