Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:58:00,                7020,     9.22452,     9.09860,     1.90846,     1.90850
01/01/2022 01:59:00,                7080,     9.25569,     9.12927,     1.92126,     1.92130
01/01/2022 02:00:00,                7140,     9.28697,     9.16003,     1.93410,     1.93414
01/01/2022 02:01:00,                7200,     9.31833,     9.19089,     1.94697,     1.94701
01/01/2022 02:02:00,                7260,     9.34979,     9.22185,     1.95988,     1.95992
01/01/2022 02:03:00,                7320,     9.38135,     9.25290,     1.97283,     1.97287
01/01/2022 02:04:00,                7380,     9.41300,     9.28405,     1.98581,     1.98585
01/01/2022 02:05:00,                7440,     9.44474,     9.31529,     1.99883,     1.99887
01/01/2022 02:06:00,                7500,     9.47657,     9.34663,     2.01188,     2.01192
01/01/2022 02:07:00,                7560,     9.50850,     9.37806,     2.02497,     2.02501
01/01/2022 02:08:00,                7620,     9.54051,     9.40959,     2.03809,     2.03813
01/01/2022 02:09:00,                7680,     9.57262,     9.44121,     2.05125,     2.05129
01/01/2022 02:10:00,                7740,     9.60482,     9.47292,     2.06444,     2.06448
01/01/2022 02:11:00,                7800,     9.63711,     9.50472,     2.07767,     2.07770
01/01/2022 02:12:00,                7860,     9.66949,     9.53662,     2.09093,     2.09096
01/01/2022 02:13:00,                7920,     9.70196,     9.56860,     2.10422,     2.10426
01/01/2022 02:14:00,                7980,     9.73452,     9.60068,     2.11755,     2.11759
01/01/2022 02:15:00,                8040,     9.76717,     9.63285,     2.13091,     2.13095
01/01/2022 02:16:00,                8100,     9.79991,     9.66511,     2.14430,     2.14434
01/01/2022 02:17:00,                8160,     9.86140,     9.72588,     2.18134,     2.18162
01/01/2022 02:18:00,                8220,     9.96124,     9.83184,     2.24212,     2.23946
01/01/2022 02:19:00,                8280,     9.99183,     9.85571,     2.24609,     2.24613
01/01/2022 02:20:00,                8340,    10.00427,     9.86709,     2.25789,     2.25846
01/01/2022 02:21:00,                8400,    10.04068,     9.90119,     2.27137,     2.27275
01/01/2022 02:22:00,                8460,    10.07564,     9.93468,     2.28486,     2.28671
01/01/2022 02:23:00,                8520,    10.11006,     9.96807,     2.29833,     2.30044
01/01/2022 02:24:00,                8580,    10.14424,    10.00146,     2.31179,     2.31405
01/01/2022 02:25:00,                8640,    10.17833,    10.03491,     2.32527,     2.32762
01/01/2022 02:26:00,                8700,    10.21242,    10.06843,     2.33878,     2.34118
01/01/2022 02:27:00,                8760,    10.24657,    10.10206,     2.35233,     2.35475
01/01/2022 02:28:00,                8820,    10.28080,    10.13579,     2.36592,     2.36836
01/01/2022 02:29:00,                8880,    10.31512,    10.16964,     2.37955,     2.38201
01/01/2022 02:30:00,                8940,    10.34956,    10.20361,     2.39324,     2.39570
01/01/2022 02:31:00,                9000,    10.38411,    10.23769,     2.40697,     2.40944
01/01/2022 02:32:00,                9060,    10.41877,    10.27190,     2.42075,     2.42322
01/01/2022 02:33:00,                9120,    10.45356,    10.30623,     2.43457,     2.43705
01/01/2022 02:34:00,                9180,    10.48846,    10.34068,     2.44845,     2.45094
01/01/2022 02:35:00,                9240,    10.52348,    10.37525,     2.46238,     2.46487
01/01/2022 02:36:00,                9300,    10.55863,    10.40995,     2.47635,     2.47885
01/01/2022 02:37:00,                9360,    10.59389,    10.44477,     2.49038,     2.49288
01/01/2022 02:38:00,                9420,    10.62928,    10.47971,     2.50446,     2.50696
