Time,Seconds,fm_ds,fm_us,gravity_ds,gravity_us,Node3,Node3.1
01/01/2022 02:08:00,                7620,     4.12346,     5.95756,     4.12339,     5.69578,     0.95279,     0.95279
01/01/2022 02:09:00,                7680,     4.14894,     5.99630,     4.14887,     5.73354,     0.95363,     0.95363
01/01/2022 02:10:00,                7740,     4.17449,     6.03515,     4.17442,     5.77141,     0.95446,     0.95446
01/01/2022 02:11:00,                7800,     4.20011,     6.07412,     4.20004,     5.80940,     0.95530,     0.95530
01/01/2022 02:12:00,                7860,     4.22579,     6.11319,     4.22572,     5.84751,     0.95613,     0.95613
01/01/2022 02:13:00,                7920,     4.25155,     6.15238,     4.25148,     5.88573,     0.95697,     0.95697
01/01/2022 02:14:00,                7980,     4.27737,     6.19168,     4.27730,     5.92407,     0.95780,     0.95780
01/01/2022 02:15:00,                8040,     4.30325,     6.23109,     4.30318,     5.96252,     0.95864,     0.95864
01/01/2022 02:16:00,                8100,     4.32921,     6.27061,     4.32914,     6.00109,     0.95947,     0.95948
01/01/2022 02:17:00,                8160,     4.38962,     6.33319,     4.38907,     6.06269,     0.97361,     0.97362
01/01/2022 02:18:00,                8220,     4.47891,     6.44357,     4.48425,     6.17944,     1.00000,     1.00000
01/01/2022 02:19:00,                8280,     4.49227,     6.49140,     4.49218,     6.21923,     1.00000,     1.00000
01/01/2022 02:20:00,                8340,     4.51691,     6.49162,     4.51579,     6.21839,     1.00000,     1.00000
01/01/2022 02:21:00,                8400,     4.54550,     6.53586,     4.54274,     6.25964,     1.00000,     1.00000
01/01/2022 02:22:00,                8460,     4.57343,     6.57786,     4.56973,     6.29963,     1.00000,     1.00000
01/01/2022 02:23:00,                8520,     4.60089,     6.61924,     4.59666,     6.33947,     1.00000,     1.00000
01/01/2022 02:24:00,                8580,     4.62811,     6.66037,     4.62359,     6.37933,     1.00000,     1.00000
01/01/2022 02:25:00,                8640,     4.65524,     6.70142,     4.65055,     6.41927,     1.00000,     1.00000
01/01/2022 02:26:00,                8700,     4.68235,     6.74249,     4.67756,     6.45930,     1.00000,     1.00000
01/01/2022 02:27:00,                8760,     4.70951,     6.78363,     4.70466,     6.49946,     1.00000,     1.00000
01/01/2022 02:28:00,                8820,     4.73672,     6.82487,     4.73184,     6.53975,     1.00000,     1.00000
01/01/2022 02:29:00,                8880,     4.76402,     6.86623,     4.75911,     6.58018,     1.00000,     1.00000
01/01/2022 02:30:00,                8940,     4.79140,     6.90772,     4.78647,     6.62074,     1.00000,     1.00000
01/01/2022 02:31:00,                9000,     4.81887,     6.94934,     4.81393,     6.66145,     1.00000,     1.00000
01/01/2022 02:32:00,                9060,     4.84644,     6.99110,     4.84149,     6.70231,     1.00000,     1.00000
01/01/2022 02:33:00,                9120,     4.87411,     7.03300,     4.86915,     6.74330,     1.00000,     1.00000
01/01/2022 02:34:00,                9180,     4.90187,     7.07504,     4.89690,     6.78445,     1.00000,     1.00000
01/01/2022 02:35:00,                9240,     4.92974,     7.11723,     4.92476,     6.82575,     1.00000,     1.00000
01/01/2022 02:36:00,                9300,     4.95770,     7.15955,     4.95271,     6.86719,     1.00000,     1.00000
01/01/2022 02:37:00,                9360,     4.98576,     7.20202,     4.98076,     6.90878,     1.00000,     1.00000
01/01/2022 02:38:00,                9420,     5.01392,     7.24463,     5.00891,     6.95051,     1.00000,     1.00000
01/01/2022 02:39:00,                9480,     5.04218,     7.28739,     5.03716,     6.99239,     1.00000,     1.00000
01/01/2022 02:40:00,                9540,     5.07054,     7.33028,     5.06552,     7.03442,     1.00000,     1.00000
01/01/2022 02:41:00,                9600,     5.09900,     7.37332,     5.09397,     7.07660,     1.00000,     1.00000
01/01/2022 02:42:00,                9660,     5.12811,     7.41723,     5.12311,     7.11961,     1.00000,     1.00000
01/01/2022 02:43:00,                9720,     5.15976,     7.46444,     5.15494,     7.16576,     1.00000,     1.00000
