Time,Seconds,fm_ds,fm_us,gravity_ds,gravity_us,Node3,Node3.1
01/01/2022 02:03:00,                7320,     2.99712,    15.76558,     2.99704,    15.50876,     0.94862,     0.94862
01/01/2022 02:04:00,                7380,     3.02225,    15.80375,     3.02217,    15.54593,     0.94945,     0.94945
01/01/2022 02:05:00,                7440,     3.04745,    15.84203,     3.04737,    15.58322,     0.95029,     0.95029
01/01/2022 02:06:00,                7500,     3.07271,    15.88043,     3.07264,    15.62062,     0.95112,     0.95112
01/01/2022 02:07:00,                7560,     3.09806,    15.91894,     3.09798,    15.65814,     0.95196,     0.95196
01/01/2022 02:08:00,                7620,     3.12346,    15.95756,     3.12339,    15.69578,     0.95279,     0.95279
01/01/2022 02:09:00,                7680,     3.14894,    15.99630,     3.14887,    15.73354,     0.95363,     0.95363
01/01/2022 02:10:00,                7740,     3.17449,    16.03515,     3.17442,    15.77141,     0.95446,     0.95446
01/01/2022 02:11:00,                7800,     3.20011,    16.07412,     3.20004,    15.80940,     0.95530,     0.95530
01/01/2022 02:12:00,                7860,     3.22579,    16.11319,     3.22572,    15.84751,     0.95613,     0.95613
01/01/2022 02:13:00,                7920,     3.25155,    16.15238,     3.25148,    15.88573,     0.95697,     0.95697
01/01/2022 02:14:00,                7980,     3.27737,    16.19168,     3.27730,    15.92407,     0.95780,     0.95780
01/01/2022 02:15:00,                8040,     3.30325,    16.23109,     3.30318,    15.96252,     0.95864,     0.95864
01/01/2022 02:16:00,                8100,     3.32920,    16.27061,     3.32914,    16.00109,     0.95947,     0.95948
01/01/2022 02:17:00,                8160,     3.38962,    16.33319,     3.38907,    16.06269,     0.97361,     0.97362
01/01/2022 02:18:00,                8220,     3.47891,    16.44357,     3.48425,    16.17944,     1.00000,     1.00000
01/01/2022 02:19:00,                8280,     3.49227,    16.49140,     3.49218,    16.21923,     1.00000,     1.00000
01/01/2022 02:20:00,                8340,     3.51691,    16.49162,     3.51579,    16.21839,     1.00000,     1.00000
01/01/2022 02:21:00,                8400,     3.54550,    16.53586,     3.54274,    16.25964,     1.00000,     1.00000
01/01/2022 02:22:00,                8460,     3.57343,    16.57786,     3.56973,    16.29963,     1.00000,     1.00000
01/01/2022 02:23:00,                8520,     3.60089,    16.61924,     3.59666,    16.33947,     1.00000,     1.00000
01/01/2022 02:24:00,                8580,     3.62811,    16.66037,     3.62359,    16.37933,     1.00000,     1.00000
01/01/2022 02:25:00,                8640,     3.65524,    16.70142,     3.65055,    16.41927,     1.00000,     1.00000
01/01/2022 02:26:00,                8700,     3.68235,    16.74249,     3.67756,    16.45930,     1.00000,     1.00000
01/01/2022 02:27:00,                8760,     3.70951,    16.78363,     3.70466,    16.49946,     1.00000,     1.00000
01/01/2022 02:28:00,                8820,     3.73672,    16.82487,     3.73184,    16.53975,     1.00000,     1.00000
01/01/2022 02:29:00,                8880,     3.76402,    16.86623,     3.75911,    16.58018,     1.00000,     1.00000
01/01/2022 02:30:00,                8940,     3.79140,    16.90771,     3.78647,    16.62074,     1.00000,     1.00000
01/01/2022 02:31:00,                9000,     3.81887,    16.94934,     3.81393,    16.66145,     1.00000,     1.00000
01/01/2022 02:32:00,                9060,     3.84644,    16.99110,     3.84149,    16.70231,     1.00000,     1.00000
01/01/2022 02:33:00,                9120,     3.87411,    17.03300,     3.86915,    16.74331,     1.00000,     1.00000
01/01/2022 02:34:00,                9180,     3.90187,    17.07504,     3.89690,    16.78445,     1.00000,     1.00000
01/01/2022 02:35:00,                9240,     3.92974,    17.11723,     3.92476,    16.82575,     1.00000,     1.00000
01/01/2022 02:36:00,                9300,     3.95770,    17.15955,     3.95271,    16.86719,     1.00000,     1.00000
01/01/2022 02:37:00,                9360,     3.98576,    17.20202,     3.98076,    16.90878,     1.00000,     1.00000
01/01/2022 02:38:00,                9420,     4.01392,    17.24463,     4.00891,    16.95051,     1.00000,     1.00000
01/01/2022 02:39:00,                9480,     4.04218,    17.28739,     4.03716,    16.99239,     1.00000,     1.00000
01/01/2022 02:40:00,                9540,     4.07054,    17.33028,     4.06552,    17.03442,     1.00000,     1.00000
01/01/2022 02:41:00,                9600,     4.09900,    17.37332,     4.09396,    17.07660,     1.00000,     1.00000
01/01/2022 02:42:00,                9660,     4.12811,    17.41723,     4.12311,    17.11961,     1.00000,     1.00000
01/01/2022 02:43:00,                9720,     4.15976,    17.46444,     4.15494,    17.16576,     1.00000,     1.00000
01/01/2022 02:44:00,                9780,     4.18709,    17.50579,     4.18221,    17.20663,     1.00000,     1.00000
01/01/2022 02:45:00,                9840,     4.21507,    17.54833,     4.21015,    17.24837,     1.00000,     1.00000
01/01/2022 02:46:00,                9900,     4.24406,    17.59222,     4.23915,    17.29134,     1.00000,     1.00000
01/01/2022 02:47:00,                9960,     4.27582,    17.63966,     4.27106,    17.33771,     1.00000,     1.00000
01/01/2022 02:48:00,               10020,     4.30337,    17.68137,     4.29852,    17.37895,     1.00000,     1.00000
01/01/2022 02:49:00,               10080,     4.33220,    17.72509,     4.32733,    17.42181,     1.00000,     1.00000
01/01/2022 02:50:00,               10140,     4.36398,    17.77265,     4.35925,    17.46830,     1.00000,     1.00000
01/01/2022 02:51:00,               10200,     4.39166,    17.81460,     4.38683,    17.50977,     1.00000,     1.00000
01/01/2022 02:52:00,               10260,     4.42072,    17.85859,     4.41585,    17.55296,     1.00000,     1.00000
01/01/2022 02:53:00,               10320,     4.45287,    17.90626,     4.44802,    17.59984,     1.00000,     1.00000
01/01/2022 02:54:00,               10380,     4.48125,    17.94962,     4.47645,    17.64239,     1.00000,     1.00000
01/01/2022 02:55:00,               10440,     4.51299,    17.99725,     4.50832,    17.68898,     1.00000,     1.00000
01/01/2022 02:56:00,               10500,     4.54142,    18.04030,     4.53667,    17.73150,     1.00000,     1.00000
01/01/2022 02:57:00,               10560,     4.57322,    18.08801,     4.56857,    17.77821,     1.00000,     1.00000
01/01/2022 02:58:00,               10620,     4.60178,    18.13119,     4.59702,    17.82091,     1.00000,     1.00000
01/01/2022 02:59:00,               10680,     4.63384,    18.17886,     4.62908,    17.86785,     1.00000,     1.00000
01/01/2022 03:00:00,               10740,     4.71900,    18.30607,     4.71654,    17.99650,     1.00000,     1.00000
