Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 01:45:00,                6240,     5.01217,     4.86086,     3.55767,     3.55770
01/01/2022 01:46:00,                6300,     5.04821,     4.89578,     3.58140,     3.58144
01/01/2022 01:47:00,                6360,     5.08437,     4.93082,     3.60522,     3.60525
01/01/2022 01:48:00,                6420,     5.12066,     4.96599,     3.62911,     3.62915
01/01/2022 01:49:00,                6480,     5.15709,     5.00128,     3.65309,     3.65312
01/01/2022 01:50:00,                6540,     5.19364,     5.03670,     3.67714,     3.67717
01/01/2022 01:51:00,                6600,     5.23032,     5.07224,     3.70126,     3.70129
01/01/2022 01:52:00,                6660,     5.26713,     5.10791,     3.72546,     3.72550
01/01/2022 01:53:00,                6720,     5.30407,     5.14371,     3.74975,     3.74978
01/01/2022 01:54:00,                6780,     5.34117,     5.17967,     3.77414,     3.77418
01/01/2022 01:55:00,                6840,     5.37841,     5.21575,     3.79862,     3.79865
01/01/2022 01:56:00,                6900,     5.41576,     5.25195,     3.82316,     3.82319
01/01/2022 01:57:00,                6960,     5.45325,     5.28827,     3.84778,     3.84781
01/01/2022 01:58:00,                7020,     5.49086,     5.32472,     3.87248,     3.87251
01/01/2022 01:59:00,                7080,     5.52859,     5.36129,     3.89725,     3.89728
01/01/2022 02:00:00,                7140,     5.56645,     5.39797,     3.92209,     3.92212
01/01/2022 02:01:00,                7200,     5.60444,     5.43478,     3.94700,     3.94703
01/01/2022 02:02:00,                7260,     5.64255,     5.47171,     3.97199,     3.97202
01/01/2022 02:03:00,                7320,     5.68078,     5.50876,     3.99704,     3.99707
01/01/2022 02:04:00,                7380,     5.71913,     5.54593,     4.02217,     4.02220
01/01/2022 02:05:00,                7440,     5.75761,     5.58322,     4.04737,     4.04740
01/01/2022 02:06:00,                7500,     5.79621,     5.62062,     4.07264,     4.07267
01/01/2022 02:07:00,                7560,     5.83493,     5.65814,     4.09798,     4.09801
01/01/2022 02:08:00,                7620,     5.87377,     5.69578,     4.12339,     4.12342
01/01/2022 02:09:00,                7680,     5.91274,     5.73354,     4.14887,     4.14890
01/01/2022 02:10:00,                7740,     5.95182,     5.77141,     4.17442,     4.17445
01/01/2022 02:11:00,                7800,     5.99103,     5.80940,     4.20004,     4.20007
01/01/2022 02:12:00,                7860,     6.03035,     5.84751,     4.22572,     4.22575
01/01/2022 02:13:00,                7920,     6.06979,     5.88573,     4.25148,     4.25150
01/01/2022 02:14:00,                7980,     6.10935,     5.92407,     4.27730,     4.27732
01/01/2022 02:15:00,                8040,     6.14903,     5.96252,     4.30318,     4.30321
01/01/2022 02:16:00,                8100,     6.18883,     6.00109,     4.32914,     4.32916
01/01/2022 02:17:00,                8160,     6.25155,     6.06271,     4.38909,     4.38944
01/01/2022 02:18:00,                8220,     6.36239,     6.17946,     4.48426,     4.47904
01/01/2022 02:19:00,                8280,     6.41048,     6.21925,     4.49218,     4.49207
01/01/2022 02:20:00,                8340,     6.41028,     6.21839,     4.51579,     4.51653
01/01/2022 02:21:00,                8400,     6.45401,     6.25964,     4.54274,     4.54457
01/01/2022 02:22:00,                8460,     6.49597,     6.29963,     4.56973,     4.57218
01/01/2022 02:23:00,                8520,     6.53748,     6.33947,     4.59666,     4.59947
01/01/2022 02:24:00,                8580,     6.57884,     6.37933,     4.62359,     4.62660
01/01/2022 02:25:00,                8640,     6.62018,     6.41927,     4.65055,     4.65368
